"","X","Y","Price","Category"
"532",570662.683005,3871366.50242,1.6,"Field"
"533",570847.015792,3871360.89171,31.44,"Forest"
"534",570715.449153,3871394.08628,70.33,"Residential"
"535",570729.414019,3871385.8029,60.38,"Residential"
"536",570749.393543,3871377.48096,114.63,"Residential"
"537",570766.22232,3871368.76621,49.57,"Residential"
"538",570775.155296,3871361.35012,38.7,"Residential"
"539",570784.563785,3871356.91271,50.68,"Residential"
"540",570799.747413,3871351.25156,101.86,"Residential"
"541",570814.886809,3871343.10327,69.18,"Residential"
"542",570830.488101,3871330.43687,106.66,"Residential"
"543",570865.873286,3871324.80263,16.91,"Forest"
"544",570846.136271,3871321.55109,50.85,"Residential"
"545",570703.075727,3871401.30365,48.88,"Residential"
"546",570701.4786,3871425.91055,7.2,"山"
"547",570692.852413,3871403.07495,36.72,"Residential"
"548",570683.527656,3871416.22233,1.31,"Forest"
"549",570681.546397,3871401.60314,33.21,"Residential"
"550",570661.855618,3871403.12987,90.94,"Residential"
"551",570636.024192,3871415.38553,55,"Residential"
"552",570632.02867,3871403.8472,33.71,"Residential"
"553",570654.837248,3871433.78813,12.18,"Forest"
"554",570624.500229,3871434.85251,49,"Residential"
"555",570632.119294,3871453.13983,10.56,"Rice_Field"
"556",570661.038931,3871455.23421,7.89,"Rice_Field"
"557",570688.275183,3871448.91707,2.96,"Rice_Field"
"558",570393.713276,3871484.39414,588.12,"Residential"
"559",570465.283254,3871462.63923,21.43,"Forest"
"560",570486.4342,3871504.47151,254.95,"Residential"
"561",570464.814637,3871505.38927,62.24,"Residential"
"562",570431.199021,3871455.12569,267.06,"Residential"
"563",570409.280167,3871459.4969,81.05,"Residential"
"564",570432.74737,3871477.85722,202.31,"Residential"
"565",570413.394135,3871562.08894,22.94,"Residential"
"566",570393.742996,3871525.81924,286.14,"Residential"
"567",570394.191522,3871547.78935,276.6,"Residential"
"568",570392.956026,3871566.68571,142.95,"Residential"
"569",570395.376841,3871593.9908,269.61,"Residential"
"570",570445.498835,3871591.82927,697.79,"Residential"
"571",570442.239801,3871555.70362,466.64,"Residential"
"572",570446.086747,3871501.19715,271.28,"Residential"
"573",570423.210942,3871501.85414,163.11,"Residential"
"574",570448.838195,3871527.79803,191.9,"Residential"
"575",570425.407526,3871527.05661,131.62,"Residential"
"576",570509.161897,3871540.88047,810.54,"Residential"
"577",570480.726099,3871557.16633,222.79,"Residential"
"578",570514.746316,3871576.59156,40.85,"Residential"
"579",570531.144422,3871617.44859,861.55,"Residential"
"580",570490.75655,3871623.4396,432.01,"Residential"
"581",570493.455344,3871644.81174,42.22,"Residential"
"582",570496.708969,3871698.22055,459.82,"Residential"
"583",570460.778693,3871695.55407,233.92,"Residential"
"584",570421.891527,3871690.0711,555.75,"Residential"
"585",570461.762443,3871733.74991,265.88,"Residential"
"586",570433.446436,3871729.9031,259.58,"Residential"
"587",570406.408984,3871724.5921,232.72,"Residential"
"588",570389.569926,3871690.68461,154.28,"Residential"
"589",570388.40111,3871726.70518,49.63,"Residential"
"590",570377.985191,3871671.33569,42.23,"Residential"
"591",570378.1852,3871685.97266,23.4,"Residential"
"592",570378.737982,3871713.29743,45.12,"Residential"
"593",570386.755357,3871640.86461,232.51,"Residential"
"594",570375.95982,3871647.68964,11.36,"Residential"
"595",570410.121984,3871643.06427,413.72,"Residential"
"596",570461.49529,3871652.31773,293.03,"Residential"
"597",570437.892219,3871647.49529,367.65,"Residential"
"598",570485.091066,3871662.50052,274.75,"Residential"
"599",570540.85482,3871690.45732,171.08,"Residential"
"600",570520.841808,3871683.17472,416.81,"Residential"
"601",570488.004814,3871734.7255,211.45,"Residential"
"602",570540.925201,3871724.83877,131.93,"Residential"
"603",570515.771498,3871731.40368,183.35,"Residential"
"604",570560.413122,3871729.93383,1.23,"Rice_Field"
"605",570595.395,3871689.32651,22.69,"Rice_Field"
"606",570596.118422,3871716.16666,8.07,"Residential"
"607",570566.165245,3871692.53202,87.65,"Rice_Field"
"608",570576.285891,3871667.54489,193.04,"Residential"
"609",570590.984137,3871699.9428,124.96,"Residential"
"610",570585.610953,3871721.32095,5.37,"Residential"
"611",570575.012302,3871726.52511,0.81,"Residential"
"612",570660.252694,3871664.50268,682.27,"Residential"
"613",570601.068762,3871729.01682,8.25,"Residential"
"614",570587.799797,3871733.03427,4.75,"Residential"
"615",570643.210939,3871766.32471,3.31,"Field"
"616",570630.38098,3871728.13015,10.08,"Residential"
"617",570614.015723,3871730.39133,1.4,"Residential"
"618",570612.97186,3871724.3556,10.64,"Residential"
"619",570642.533022,3871735.06006,17.22,"Residential"
"620",570631.804151,3871735.60982,128.35,"Residential"
"621",570617.050787,3871734.23004,0.39,"Rice_Field"
"622",570639.786093,3871717.97572,9.87,"Residential"
"623",570623.286619,3871721.24548,70.65,"Residential"
"624",570635.286748,3871708.96782,6.58,"Residential"
"625",570634.733973,3871717.09157,50.8,"Residential"
"626",570629.402313,3871717.06141,9.84,"Residential"
"627",570621.520742,3871703.66826,48.25,"Residential"
"628",570613.690967,3871669.89195,693.58,"Residential"
"629",570368.476428,3871410.02456,275.6,"Residential"
"630",570368.16265,3871425.56204,4.8,"Residential"
"631",570707.238255,3871437.7265,0.09,"山"
"632",570761.943313,3871395.45515,28.82,"山"
"633",570434.896646,3871612.20477,26.73,"Residential"
"634",570471.975531,3871556.46036,15.39,"Residential"
"635",570931.737844,3871513.74277,79.08,"Residential"
"636",571323.841656,3871616.58631,9.75,"Residential"
"637",571331.095998,3871545.21135,25.81,"Rice_Field"
"638",570672.49707,3871547.41657,40.32,"Residential"
"639",571007.422833,3871680.69662,14.23,"Field"
"640",570990.323804,3871681.09605,9.33,"Field"
"641",570954.034016,3871658.87819,3.49,"Forest"
"642",570871.258268,3871604.63575,4.87,"Residential"
"643",570875.036971,3871599.41217,1.14,"Residential"
"644",570930.191596,3871603.89723,182.1,"Residential"
"645",570974.109616,3871607.73066,4.71,"Field"
"646",571015.572376,3871611.39599,8,"Residential"
"647",570991.440552,3871640.91743,69.17,"Field"
"648",571001.915827,3871611.7245,20.41,"Rice_Field"
"649",571025.028378,3871625.4347,221.72,"Residential"
"650",571037.86616,3871625.9349,8.5,"Residential"
"651",571086.51506,3871606.55307,15.31,"Field"
"652",571056.263663,3871597.19301,0.23,"Forest"
"653",571056.126189,3871610.5673,140.34,"Residential"
"654",570882.367555,3871569.36816,38.17,"Rice_Field"
"655",570885.625437,3871552.02383,7.68,"Residential"
"656",570886.4423,3871543.62034,7.06,"Residential"
"657",570887.641571,3871534.78252,26.94,"Residential"
"658",570899.217566,3871537.49403,1.12,"Rice_Field"
"659",570934.842014,3871579.50179,92.92,"Residential"
"660",570891.944517,3871581.41433,1.14,"Residential"
"661",570893.659343,3871575.99414,1.12,"Rice_Field"
"662",570900.34519,3871554.98539,21.53,"Rice_Field"
"663",570920.284327,3871551.86015,68.73,"Rice_Field"
"664",570941.109499,3871559.21632,16.29,"Rice_Field"
"665",570957.814508,3871558.28188,28.84,"Rice_Field"
"666",570948.537504,3871537.01028,9.36,"Rice_Field"
"667",570956.584601,3871509.92304,17.84,"Rice_Field"
"668",570947.804424,3871520.68709,24.68,"Residential"
"669",570977.960178,3871510.56106,38.2,"Rice_Field"
"670",570991.549748,3871546.71637,130.76,"Rice_Field"
"671",571012.646118,3871580.65824,23.72,"Rice_Field"
"672",571028.577503,3871544.70715,65.53,"Rice_Field"
"673",571057.234393,3871578.32294,12.92,"Rice_Field"
"674",571061.202538,3871549.81584,41.56,"Rice_Field"
"675",571056.088095,3871534.19525,13.79,"Rice_Field"
"676",571100.439198,3871555.16346,53.36,"Rice_Field"
"677",571109.315102,3871520.71143,0.94,"Forest"
"678",571087.842781,3871537.75227,36.33,"Rice_Field"
"679",571136.304783,3871564.88893,47.45,"Rice_Field"
"680",571119.05997,3871532.42556,0.68,"Forest"
"681",571150.088434,3871545.27077,1.31,"Forest"
"682",571149.842577,3871530.49504,17.02,"Rice_Field"
"683",571175.732443,3871586.4112,0.15,"Forest"
"684",571171.357867,3871581.61187,0.31,"Forest"
"685",571268.978825,3871541.60002,1.66,"Forest"
"686",571222.121143,3871552.29281,0.87,"Forest"
"687",571251.100639,3871528.98672,7.85,"Rice_Field"
"688",571207.757143,3871531.10953,16.37,"Forest"
"689",571300.853446,3871558.2565,26.01,"Rice_Field"
"690",571257.492352,3871580.74055,5.11,"Rice_Field"
"691",571248.394956,3871570.91616,65.52,"Rice_Field"
"692",571331.21213,3871568.19761,3.61,"Rice_Field"
"693",571307.442375,3871574.82238,11.22,"Rice_Field"
"694",571355.425303,3871457.84285,46.94,"Rice_Field"
"695",571317.763129,3871483.9981,53.71,"Rice_Field"
"696",571371.867135,3871487.48351,8.05,"Rice_Field"
"697",571379.391837,3871462.30823,51.04,"Rice_Field"
"698",571396.931629,3871421.73995,26.5,"Rice_Field"
"699",571350.201842,3871516.99826,63.48,"Rice_Field"
"700",571296.046378,3871528.75353,2.78,"Rice_Field"
"701",571306.683479,3871510.508,59.26,"Rice_Field"
"702",571255.540099,3871483.69564,18.77,"Rice_Field"
"703",571248.970135,3871505.35627,0.44,"Forest"
"704",571283.723647,3871455.86257,22.84,"Rice_Field"
"705",571267.154948,3871495.01883,0.46,"Forest"
"706",571343.205727,3871441.66683,41.85,"Rice_Field"
"707",571246.968023,3871466.47926,3.45,"Forest"
"708",571205.179428,3871500.20214,42.48,"Field"
"709",571187.149446,3871478.73357,3.45,"Forest"
"710",571204.430392,3871468.8708,1.84,"Forest"
"711",571252.125431,3871426.10714,0.53,"Forest"
"712",571241.378457,3871414.41455,57.65,"Rice_Field"
"713",571271.550964,3871308.73468,0.89,"Forest"
"714",571278.228287,3871332.02643,40.45,"Rice_Field"
"715",571308.567029,3871283.01411,1.31,"Forest"
"716",570790.067265,3871516.63953,26.43,"Rice_Field"
"717",570777.883691,3871514.05971,2.31,"Field"
"718",570769.098522,3871506.14037,14.78,"Field"
"719",570752.573359,3871516.53993,84.48,"Residential"
"720",570735.309649,3871506.50831,145.35,"Residential"
"721",570688.127356,3871509.20851,62.35,"Residential"
"722",570670.531641,3871514.54023,78.77,"Residential"
"723",570667.832952,3871500.31656,27.33,"Residential"
"724",570709.343761,3871503.73646,12.56,"Field"
"725",570682.489341,3871497.99708,16.5,"Residential"
"726",570687.480423,3871495.09102,0.8,"Field"
"727",570671.007176,3871495.424,3.6,"Residential"
"728",570671.580904,3871453.52726,1.08,"Forest"
"729",570655.236715,3871438.15609,0.6,"Residential"
"730",570650.31076,3871436.825,0.6,"Residential"
"731",570738.294998,3871449.8073,32.95,"Rice_Field"
"732",570711.64585,3871459.37953,28.09,"Rice_Field"
"733",570701.208157,3871453.36917,0.28,"Forest"
"734",570702.834552,3871475.79774,23.83,"Field"
"735",570741.667308,3871474.17486,6.83,"Field"
"736",570813.827626,3871402.67269,15.26,"Rice_Field"
"737",570751.046212,3871425.32049,12.41,"Rice_Field"
"738",570763.309408,3871414.90039,2.08,"Rice_Field"
"739",570772.756535,3871477.87185,2.48,"Forest"
"740",570772.197272,3871459.80776,4.85,"Forest"
"741",570761.889339,3871457.07645,5.25,"Forest"
"742",570797.530735,3871475.74529,8.71,"Rice_Field"
"743",570784.140699,3871477.21419,4.32,"Field"
"744",570789.535136,3871441.75982,1.5,"Residential"
"745",570799.432856,3871462.06101,3.11,"Field"
"746",570783.556043,3871453.71634,82.21,"Residential"
"747",570798.383855,3871442.7653,7.29,"Field"
"748",570810.423021,3871439.08344,5.82,"Field"
"749",570787.044683,3871427.84086,7.48,"Forest"
"750",570788.82094,3871420.61061,0.34,"Forest"
"751",570651.877321,3871540.21591,88.09,"Residential"
"752",570650.337225,3871513.63919,7.07,"Field"
"753",570649.528391,3871499.41985,2.66,"Field"
"754",570647.191322,3871470.99313,26.03,"Residential"
"755",570593.959644,3871428.44664,77.77,"Rice_Field"
"756",570616.010592,3871403.52074,20.12,"Residential"
"757",570634.025908,3871459.61989,3.06,"Residential"
"758",570630.731979,3871468.12847,56.43,"Residential"
"759",570618.411889,3871464.50461,111.41,"Residential"
"760",570627.794256,3871442.36947,41.75,"Residential"
"761",570604.968782,3871443.34862,2.71,"藪"
"762",570601.494792,3871450.97428,18.55,"Residential"
"763",570581.098329,3871469.45584,2.26,"Field"
"764",570597.528794,3871465.77438,8.77,"Field"
"765",570651.41823,3871579.36733,132.05,"Residential"
"766",570590.469194,3871552.12751,13.53,"Field"
"767",570631.167936,3871541.46342,0.35,"Field"
"768",570628.968026,3871524.41431,5.31,"Field"
"769",570621.483718,3871542.00223,1.25,"Forest"
"770",570618.353176,3871524.89629,2.65,"Field"
"771",570599.140587,3871500.73035,95.36,"Field"
"772",570609.984281,3871539.93082,2.31,"Field"
"773",570594.156656,3871538.76756,11.07,"Field"
"774",570577.114338,3871536.51448,0.29,"Field"
"775",570986.746867,3871479.59769,26.44,"Rice_Field"
"776",570985.541874,3871458.94988,3.93,"Forest"
"777",571017.536066,3871489.92929,58.83,"Rice_Field"
"778",571026.094996,3871466.79409,3.75,"Forest"
"779",571044.681709,3871510.35486,0.62,"Forest"
"780",571046.170599,3871499.51869,3.29,"Rice_Field"
"781",571106.176116,3871491.03615,44.72,"Rice_Field"
"782",571071.714295,3871504.31632,11.53,"藪"
"783",571282.897574,3871480.08254,23.72,"Rice_Field"
"784",571310.784716,3871448.40429,34.42,"Rice_Field"
"785",571185.861976,3871561.34524,26.17,"Rice_Field"
"786",571223.065811,3871560.14895,12.91,"Rice_Field"
"787",571067.941022,3871470.10486,3.1,"Forest"
"788",571155.703685,3871488.94858,7.18,"Forest"
"789",570651.755964,3871446.29154,14.61,"Residential"
"790",570668.234373,3871470.82037,99.5,"Residential"
"791",570661.50388,3871784.74379,21,"Residential"
"792",570690.998954,3871798.05865,9.6,"Residential"
"793",570690.713212,3871794.42355,3.75,"Residential"
"794",570685.502065,3871791.48655,46.15,"Residential"
"795",570682.286754,3871786.49764,1.7,"Rice_Field"
"796",570676.704021,3871783.43749,1.2,"Rice_Field"
"797",570720.842744,3871769.71356,173.9,"Residential"
"798",570692.941836,3871777.55467,4.95,"Rice_Field"
"799",570740.914571,3871737.18665,40.1,"Field"
"800",570728.452688,3871704.95495,127.52,"Residential"
"801",570747.705036,3871694.94071,64.17,"Residential"
"802",570767.316455,3871685.89828,87.87,"Residential"
"803",570757.920146,3871689.65653,40.56,"Residential"
"804",570706.835814,3871711.93306,66.18,"Residential"
"805",570712.10285,3871739.49021,56.1,"Residential"
"806",570695.031848,3871716.6086,79.41,"Residential"
"807",570691.860991,3871741.97166,284.64,"Residential"
"808",570678.511233,3871768.37017,42.89,"Residential"
"809",570674.868271,3871721.05948,44.55,"Residential"
"810",570671.355342,3871739.94599,240.26,"Residential"
"811",570887.998342,3871693.88197,50.53,"Forest"
"812",570868.456291,3871725.82478,101.41,"Forest"
"813",570805.625663,3871729.33122,39.17,"Forest"
"814",570791.032058,3871702.76911,6.81,"Forest"
"815",570813.592074,3871675.3501,66.41,"Forest"
"816",570786.189435,3871685.79953,64.51,"Residential"
"817",570801.86423,3871683.33549,22.5,"Forest"
"818",570798.605186,3871673.83737,6.93,"Forest"
"819",570789.056186,3871655.52066,118.88,"Forest"
"820",570769.482029,3871652.74257,33.78,"Forest"
"821",570773.675007,3871669.90559,18.98,"Residential"
"822",570813.242018,3871644.65125,136.69,"Forest"
"823",570866.581155,3871669.36311,19.3,"Field"
"824",570867.636419,3871645,47.23,"Residential"
"825",570845.566572,3871649.91686,15.28,"Field"
"826",570836.955435,3871659.22884,16.45,"Residential"
"827",570867.541458,3871620.38464,0.9,"Field"
"828",570862.761119,3871604.80174,5,"Residential"
"829",570843.815276,3871630.17297,16.68,"Field"
"830",570852.821925,3871609.18076,101.21,"Residential"
"831",570832.12121,3871619.09196,59,"Residential"
"832",571002.377774,3871703.29913,3.45,"Forest"
"833",570971.107543,3871708.04439,2.28,"Field"
"834",571001.184825,3871681.87858,33.26,"Field"
"835",570950.332479,3871702.62048,50.31,"Field"
"836",571034.015652,3871695.68629,0.53,"Forest"
"837",571031.99632,3871682.32987,3.37,"Field"
"838",571070.627764,3871660.91552,4.19,"Forest"
"839",571045.109452,3871677.76522,4.56,"Field"
"840",570995.108324,3871609.61961,46.13,"Field"
"841",571022.68794,3871646.7426,1.56,"Forest"
"842",570998.826756,3871647.77092,12.61,"Forest"
"843",570945.405576,3871651.01751,10.77,"Field"
"844",570961.321308,3871632.02795,43.47,"Field"
"845",570924.958092,3871652.62023,52.47,"Field"
"846",570898.773901,3871669.0331,6.94,"Field"
"847",570889.716916,3871667.54555,6.93,"Field"
"848",570900.202934,3871642.25467,144.9,"Residential"
"849",570881.545088,3871639.44777,20.4,"Residential"
"850",570920.11333,3871608.91251,20.9,"Field"
"851",570887.895802,3871612.54234,152.24,"Residential"
"852",570953.922974,3871606.68704,2.72,"Residential"
"853",570770.160227,3871746.80399,104.2,"Residential"
"854",570760.734589,3871779.98639,4.61,"Rice_Field"
"855",570750.549145,3871660.77354,43.3,"Residential"
"856",570737.149648,3871655.21103,88.14,"Residential"
"857",570717.525039,3871667.07194,10.27,"藪"
"858",570746.045432,3871637.51021,32.17,"Residential"
"859",570705.985991,3871645.52555,20.21,"Residential"
